1309111001003;0013I110072;LP DEFVO BLUE WASH DENIM;GUMMO,MALE,PANTS,3;34;WASH DENIM;#000000;240000;1;0;LP DEFVO BLUE WASH DENIM;LP DEFVO BLUE WASH DENIM;0;GUMMO MALE PANTSLP DEFVO BLUE WASH DENIM;GUMMO MALE PANTSLP DEFVO BLUE WASH DENIM;GUMMO-MALE-PANTSLP-DEFVO-BLUE-WASH-DENIM;
1309111001003;0013I110073;LP DEFVO BLUE WASH DENIM;GUMMO,MALE,PANTS,3;36;WASH DENIM;#000000;240000;1;0;LP DEFVO BLUE WASH DENIM;LP DEFVO BLUE WASH DENIM;0;GUMMO MALE PANTSLP DEFVO BLUE WASH DENIM;GUMMO MALE PANTSLP DEFVO BLUE WASH DENIM;GUMMO-MALE-PANTSLP-DEFVO-BLUE-WASH-DENIM;
1309111001004;0013I120078;LP KROUP BLACK;GUMMO,MALE,PANTS,3;28;BLACK;#000000;235000;1;0;LP KROUP BLACK;LP KROUP BLACK;0;GUMMO MALE PANTSLP KROUP BLACK;GUMMO MALE PANTSLP KROUP BLACK;GUMMO-MALE-PANTSLP-KROUP-BLACK;
1309111001004;0013I120079;LP KROUP BLACK;GUMMO,MALE,PANTS,3;30;BLACK;#000000;235000;1;3;LP KROUP BLACK;LP KROUP BLACK;0;GUMMO MALE PANTSLP KROUP BLACK;GUMMO MALE PANTSLP KROUP BLACK;GUMMO-MALE-PANTSLP-KROUP-BLACK;
1309111001004;0013I120080;LP KROUP BLACK;GUMMO,MALE,PANTS,3;32;BLACK;#000000;235000;1;0;LP KROUP BLACK;LP KROUP BLACK;0;GUMMO MALE PANTSLP KROUP BLACK;GUMMO MALE PANTSLP KROUP BLACK;GUMMO-MALE-PANTSLP-KROUP-BLACK;
1309111001004;0013I120081;LP KROUP BLACK;GUMMO,MALE,PANTS,3;34;BLACK;#000000;235000;1;0;LP KROUP BLACK;LP KROUP BLACK;0;GUMMO MALE PANTSLP KROUP BLACK;GUMMO MALE PANTSLP KROUP BLACK;GUMMO-MALE-PANTSLP-KROUP-BLACK;
1309111001004;0013I120082;LP KROUP BLACK;GUMMO,MALE,PANTS,3;36;BLACK;#000000;235000;1;0;LP KROUP BLACK;LP KROUP BLACK;0;GUMMO MALE PANTSLP KROUP BLACK;GUMMO MALE PANTSLP KROUP BLACK;GUMMO-MALE-PANTSLP-KROUP-BLACK;
1309111001007;0013I180123;LP SAMMY CHARCOAL;GUMMO,MALE,PANTS,3;28;CHARCOAL;#000000;235000;1;1;LP SAMMY CHARCOAL;LP SAMMY CHARCOAL;0;GUMMO MALE PANTSLP SAMMY CHARCOAL;GUMMO MALE PANTSLP SAMMY CHARCOAL;GUMMO-MALE-PANTSLP-SAMMY-CHARCOAL;
1309111001007;0013I180124;LP SAMMY CHARCOAL;GUMMO,MALE,PANTS,3;30;CHARCOAL;#000000;235000;1;2;LP SAMMY CHARCOAL;LP SAMMY CHARCOAL;0;GUMMO MALE PANTSLP SAMMY CHARCOAL;GUMMO MALE PANTSLP SAMMY CHARCOAL;GUMMO-MALE-PANTSLP-SAMMY-CHARCOAL;
1309111001007;0013I180125;LP SAMMY CHARCOAL;GUMMO,MALE,PANTS,3;32;CHARCOAL;#000000;235000;1;2;LP SAMMY CHARCOAL;LP SAMMY CHARCOAL;0;GUMMO MALE PANTSLP SAMMY CHARCOAL;GUMMO MALE PANTSLP SAMMY CHARCOAL;GUMMO-MALE-PANTSLP-SAMMY-CHARCOAL;
1309111001007;0013I180126;LP SAMMY CHARCOAL;GUMMO,MALE,PANTS,3;34;CHARCOAL;#000000;235000;1;1;LP SAMMY CHARCOAL;LP SAMMY CHARCOAL;0;GUMMO MALE PANTSLP SAMMY CHARCOAL;GUMMO MALE PANTSLP SAMMY CHARCOAL;GUMMO-MALE-PANTSLP-SAMMY-CHARCOAL;
1309111001007;0013I180127;LP SAMMY CHARCOAL;GUMMO,MALE,PANTS,3;36;CHARCOAL;#000000;235000;1;0;LP SAMMY CHARCOAL;LP SAMMY CHARCOAL;0;GUMMO MALE PANTSLP SAMMY CHARCOAL;GUMMO MALE PANTSLP SAMMY CHARCOAL;GUMMO-MALE-PANTSLP-SAMMY-CHARCOAL;
1309111001009;0013I250071;LP SERVO BLACK WASH DENIM;GUMMO,MALE,PANTS,3;28;WASH DENIM;#000000;240000;1;0;LP SERVO BLACK WASH DENIM;LP SERVO BLACK WASH DENIM;0;GUMMO MALE PANTSLP SERVO BLACK WASH DENIM;GUMMO MALE PANTSLP SERVO BLACK WASH DENIM;GUMMO-MALE-PANTSLP-SERVO-BLACK-WASH-DENIM;
1309111001009;0013I250072;LP SERVO BLACK WASH DENIM;GUMMO,MALE,PANTS,3;30;WASH DENIM;#000000;240000;1;1;LP SERVO BLACK WASH DENIM;LP SERVO BLACK WASH DENIM;0;GUMMO MALE PANTSLP SERVO BLACK WASH DENIM;GUMMO MALE PANTSLP SERVO BLACK WASH DENIM;GUMMO-MALE-PANTSLP-SERVO-BLACK-WASH-DENIM;
1309111001009;0013I250073;LP SERVO BLACK WASH DENIM;GUMMO,MALE,PANTS,3;32;WASH DENIM;#000000;240000;1;4;LP SERVO BLACK WASH DENIM;LP SERVO BLACK WASH DENIM;0;GUMMO MALE PANTSLP SERVO BLACK WASH DENIM;GUMMO MALE PANTSLP SERVO BLACK WASH DENIM;GUMMO-MALE-PANTSLP-SERVO-BLACK-WASH-DENIM;
1309111001009;0013I250074;LP SERVO BLACK WASH DENIM;GUMMO,MALE,PANTS,3;34;WASH DENIM;#000000;240000;1;0;LP SERVO BLACK WASH DENIM;LP SERVO BLACK WASH DENIM;0;GUMMO MALE PANTSLP SERVO BLACK WASH DENIM;GUMMO MALE PANTSLP SERVO BLACK WASH DENIM;GUMMO-MALE-PANTSLP-SERVO-BLACK-WASH-DENIM;
1309111001009;0013I250075;LP SERVO BLACK WASH DENIM;GUMMO,MALE,PANTS,3;36;WASH DENIM;#000000;240000;1;1;LP SERVO BLACK WASH DENIM;LP SERVO BLACK WASH DENIM;0;GUMMO MALE PANTSLP SERVO BLACK WASH DENIM;GUMMO MALE PANTSLP SERVO BLACK WASH DENIM;GUMMO-MALE-PANTSLP-SERVO-BLACK-WASH-DENIM;
1309121001001;0013I040002;LP ADRIANA BLUE WASH DENIM;GUMMO,FEMALE,PANTS,3;26;WASH DENIM;#000000;215000;1;1;LP ADRIANA BLUE WASH DENIM;LP ADRIANA BLUE WASH DENIM;0;GUMMO FEMALE PANTSLP ADRIANA BLUE WASH DENIM;GUMMO FEMALE PANTSLP ADRIANA BLUE WASH DENIM;GUMMO-FEMALE-PANTSLP-ADRIANA-BLUE-WASH-DENIM;
